member,seed,stage_days,section,biological_unit,split_role,target_state,input_state,mean_absolute_integrated_gradient,claim_scope
0,20260825,0.0,T1_C1_S1,T1_C1,test,I,I,0.0004491360450629145,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,I,0.003534243907779455,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,A,0.0017388189444318414,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,F,0.0016087893163785338,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,C,0.0012107101501896977,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,V,0.0022815235424786806,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,C,M,0.005991416517645121,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,I,0.0009497128776274621,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,A,0.0002296152524650097,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,F,0.003164173336699605,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,C,0.001443929853849113,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,V,0.0010366594651713967,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,V,M,0.0008436968200840056,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,I,0.0006338856182992458,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,A,0.0002518019755370915,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,F,0.0021391708869487047,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,C,0.003949853125959635,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,V,0.0012959996238350868,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S1,T8_C3,validation,M,M,0.0013632966438308358,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,I,0.01354968547821045,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,A,0.002230759710073471,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,F,0.0031264217104762793,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,C,0.0070266397669911385,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,V,0.002285495400428772,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,I,M,0.001810173038393259,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,I,0.0022817179560661316,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,A,0.004073123913258314,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,F,0.0015479081775993109,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,C,0.0033353022299706936,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,V,0.003570383647456765,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,A,M,0.009651281870901585,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,I,0.009629755280911922,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,A,0.001720933592878282,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,F,0.0012089395895600319,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,C,0.0021415266674011946,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,V,0.00045173201942816377,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,F,M,0.001868002931587398,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,I,0.004232337232679129,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,A,0.0019434877904132009,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,F,0.0016041172202676535,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,C,0.0011944087455049157,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,V,0.0017804901581257582,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,C,M,0.005989742930978537,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,I,0.001156433718279004,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,A,0.0002605693880468607,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,F,0.003164478810504079,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,C,0.0014382676454260945,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,V,0.0008093174546957016,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,V,M,0.0008408527937717736,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,I,0.0007314912509173155,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,A,0.0002772673615254462,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,F,0.0021478645503520966,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,C,0.0038665304891765118,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,V,0.0010153140174224973,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S3,T8_C3,validation,M,M,0.001368880388326943,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,I,0.00861568283289671,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,A,0.001598274800926447,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,F,0.00232942053116858,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,C,0.006747866980731487,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,V,0.0023870740551501513,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,I,M,0.0019819980952888727,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,I,0.0014674033736810088,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,A,0.0030166334472596645,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,F,0.0011490866309031844,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,C,0.0031856377609074116,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,V,0.003767687128856778,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,A,M,0.01041101198643446,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,I,0.006108945235610008,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,A,0.0012495173141360283,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,F,0.0008976496174000204,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,C,0.001993265002965927,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,V,0.00048283065552823246,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,F,M,0.0020095775835216045,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,I,0.0026972780469805002,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,A,0.001462662941776216,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,F,0.0011973874643445015,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,C,0.001158931409008801,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,V,0.0018855120288208127,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,C,M,0.006473173387348652,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,I,0.000796606473159045,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,A,0.000209869904210791,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,F,0.0023775165900588036,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,C,0.0014058534288778901,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,V,0.0008672531112097204,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,V,M,0.000945954117923975,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,I,0.0004777840804308653,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,A,0.00022190586605574936,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,F,0.0016109365969896317,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,C,0.00369273847900331,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,V,0.0010861251503229141,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S5,T8_C3,validation,M,M,0.0014899099478498101,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,I,0.00968722254037857,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,A,0.0017578868428245187,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,F,0.002065835287794471,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,C,0.0065156021155416965,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,V,0.0022742918226867914,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,I,M,0.00185435451567173,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,I,0.001641389331780374,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,A,0.0032079049851745367,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,F,0.0010215899674221873,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,C,0.0031208982691168785,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,V,0.0035600827541202307,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,A,M,0.010004078969359398,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,I,0.006890396121889353,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,A,0.0013390720123425126,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,F,0.0008027397561818361,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,C,0.002001785906031728,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,V,0.0004488964914344251,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,F,M,0.0019159173825755715,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,I,0.003026410238817334,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,A,0.0015274853212758899,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,F,0.0010690309572964907,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,C,0.001103577553294599,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,V,0.0017691105604171753,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,C,M,0.006207626778632402,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,I,0.000828891119454056,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,A,0.000199682850507088,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,F,0.0020882587414234877,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,C,0.001305065699853003,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,V,0.0008040236425586045,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,V,M,0.0008604582399129868,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,I,0.0005400631343945861,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,A,0.00022073629952501506,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,F,0.0014056486543267965,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,C,0.003596849273890257,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,V,0.0009989372920244932,model-derived association; hypothesis generating
1,20260826,28.0,T8_C3_S6,T8_C3,validation,M,M,0.0014138721162453294,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,I,0.0014533683424815536,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,A,0.00023852124286349863,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,F,0.00601584929972887,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,C,0.0019554677419364452,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,V,0.0029901904053986073,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,I,M,0.010153848677873611,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,I,0.0013425587676465511,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,A,0.0010580089874565601,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,F,0.0005523915169760585,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,C,0.0014900515088811517,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,V,0.0006426790496334434,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,A,M,0.004146955441683531,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,I,0.0004883018555119634,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,A,0.0026966650038957596,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,F,0.00422480097040534,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,C,0.0028779671993106604,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,V,0.003694565035402775,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,F,M,0.006637790240347385,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,I,0.0010734974639490247,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,A,0.0009488318464718759,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,F,0.00514705665409565,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,C,0.0038767976220697165,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,V,0.0008214878616854548,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,C,M,0.0072233108803629875,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,I,0.0008380819926969707,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,A,0.0014253787230700254,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,F,0.0033423372078686953,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,C,0.002223377348855138,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,V,0.0029247726779431105,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,V,M,0.010234659537672997,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,I,0.0019312419462949038,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,A,0.0004314525576774031,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,F,0.006355647463351488,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,C,0.001810206682421267,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,V,0.004831273574382067,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S1,T1_C1,test,M,M,0.016292477026581764,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,I,0.0013074737507849932,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,A,0.0002601850137580186,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,F,0.006082417443394661,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,C,0.0019967856351286173,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,V,0.0027018592227250338,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,I,M,0.01065396424382925,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,I,0.001223923172801733,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,A,0.0010826023062691092,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,F,0.0005837958306074142,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,C,0.0015544629422947764,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,V,0.0005963818985037506,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,A,M,0.004340771585702896,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,I,0.0004409622633829713,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,A,0.0027803080156445503,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,F,0.004323020111769438,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,C,0.002971852431073785,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,V,0.003398028900846839,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,F,M,0.007067027036100626,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,I,0.0009685797849670053,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,A,0.0009847793262451887,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,F,0.005209796130657196,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,C,0.003965422511100769,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,V,0.0006850434583611786,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,C,M,0.007610932923853397,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,I,0.0007715807296335697,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,A,0.0014756396412849426,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,F,0.003418999258428812,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,C,0.0023068911395967007,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,V,0.0027238542679697275,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,V,M,0.010860484093427658,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,I,0.0017528778407722712,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,A,0.00044359665480442345,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,F,0.006444400642067194,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,C,0.0018842504359781742,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,V,0.004386140964925289,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S2,T1_C1,test,M,M,0.01712886244058609,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,I,0.0018459729617461562,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,A,0.00022129385615698993,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,F,0.005266672000288963,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,C,0.0018271345179527998,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,V,0.002371438778936863,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,I,M,0.009187179617583752,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,I,0.0016840086318552494,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,A,0.0009661027579568326,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,F,0.0005040380638092756,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,C,0.0013937640469521284,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,V,0.0005184578476473689,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,A,M,0.003776201047003269,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,I,0.000602632004301995,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,A,0.002476118505001068,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,F,0.00371524877846241,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,C,0.0026956037618219852,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,V,0.002965296618640423,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,F,M,0.006118756253272295,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,I,0.0013706713216379285,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,A,0.0008718401077203453,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,F,0.004510420840233564,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,C,0.0036033494397997856,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,V,0.0006169184925965965,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,C,M,0.006551481783390045,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,I,0.001068895566277206,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,A,0.0013150088489055634,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,F,0.002969165099784732,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,C,0.00207940093241632,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,V,0.002371089532971382,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,V,M,0.009387875907123089,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,I,0.0024239318445324898,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,A,0.00038561271503567696,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,F,0.00557154044508934,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,C,0.001689799944870174,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,V,0.0038502896204590797,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S3,T1_C1,test,M,M,0.014837059192359447,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,I,0.0012569454265758395,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,A,0.0002104283485095948,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,F,0.004606223665177822,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,C,0.0019776776898652315,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,V,0.0023763037752360106,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,I,M,0.009766096249222755,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,I,0.0011661453172564507,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,A,0.0009202574146911502,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,F,0.0004472613800317049,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,C,0.001491713454015553,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,V,0.0005236769211478531,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,A,M,0.00397851038724184,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,I,0.0004207971796859056,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,A,0.0023273038677871227,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,F,0.0032639240380376577,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,C,0.0028616569470614195,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,V,0.0029484815895557404,model-derived association; hypothesis generating
2,20260827,0.0,T1_C1_S4,T1_C1,test,F,M,0.006479573901742697,model-derived association; hypothesis generating
